business_age_yrs,sector,monthly_revenue_ksh,monthly_expenses_ksh,num_employees,collateral_value_ksh,requested_loan_ksh,credit_history_score,loan_approved
8,Hospitality,757392,589552.7302541203,7,158516,1795681,329,0
1,Agriculture,759578,383882.0200533408,28,831600,783442,406,0
6,Hospitality,1604094,934891.8033329902,7,27050,411949,802,1
2,Transport (Boda Boda),1145269,877051.6359430816,26,277106,281898,643,0
4,Manufacturing,267943,125947.80438669409,43,77332,758854,710,0
14,Services,1181242,875292.9928458822,33,635552,735401,775,1
12,Tech Startup,482122,249501.0102400052,1,168147,1294235,700,1
2,Tech Startup,790545,354201.5594638905,8,176225,1756349,762,0
12,Retail,1472744,525724.0877863208,10,556552,1335406,749,1
8,Manufacturing,916317,633918.5202437681,43,638960,350489,610,1
12,Tech Startup,1863941,1013066.2781105993,1,939387,935250,506,1
4,Services,980905,460306.8748634902,15,400077,1760030,501,0
8,Services,1770664,1296008.0828125526,5,54808,973447,533,1
9,Transport (Boda Boda),1929337,1337329.1567486965,22,689331,106152,667,1
12,Hospitality,1783976,1423743.8194305666,10,60616,1865357,645,1
3,Manufacturing,1563227,762763.2128430858,43,246309,333269,520,1
13,Retail,374805,245798.56717250147,2,956477,1515366,343,1
4,Agriculture,33869,17620.967867645348,20,243758,717482,323,0
1,Transport (Boda Boda),1918584,1421166.90148652,31,476827,486401,641,1
8,Tech Startup,1874522,1145067.8707213385,44,881065,1804055,680,1
6,Services,1733883,1131733.77935695,12,163704,200424,401,1
12,Hospitality,903726,321041.3503864914,34,452219,1572668,504,1
4,Manufacturing,328293,237917.5925530771,21,526443,1498811,540,0
11,Transport (Boda Boda),1941158,1268250.1249784576,49,310569,1696998,607,1
6,Manufacturing,668552,351803.59328991413,40,472671,1988724,445,0
4,Tech Startup,975181,359044.89734415367,23,321117,1675278,302,0
14,Tech Startup,1360412,1009008.3888096673,49,414976,1429176,833,1
13,Transport (Boda Boda),305069,111211.47954139629,21,372908,1560111,689,1
6,Agriculture,1899616,1170789.7365328842,4,837762,1327040,319,1
7,Services,1389338,1056512.4663737437,25,52494,1841909,706,1
4,Manufacturing,1569505,475660.97130102926,15,522419,1089339,313,1
11,Manufacturing,1316629,444325.43024760456,35,618528,944387,556,1
2,Retail,190002,122827.66230811925,4,409251,1105308,715,0
9,Tech Startup,864134,525352.3105611166,3,609395,157721,675,1
10,Tech Startup,1345501,867281.1722212789,48,780226,1311386,772,1
10,Transport (Boda Boda),321743,125680.50643357144,15,70687,470020,815,0
14,Agriculture,1679148,534097.2338212923,41,289400,1628989,574,1
7,Services,134479,58910.9745640186,20,567487,651380,330,0
10,Manufacturing,1875121,1456305.5957833768,46,180499,524833,381,1
10,Retail,1092982,467117.9887475587,10,125812,918480,555,1
6,Services,433926,151628.1373904323,31,597446,549600,654,0
5,Tech Startup,1293651,857921.5411614204,33,545027,1969062,564,1
14,Transport (Boda Boda),1175463,474701.3849141731,12,797118,198608,570,1
9,Agriculture,1362373,1077179.4839915768,46,645044,1734505,810,1
8,Agriculture,1350042,627279.3561701811,22,140313,472994,663,1
12,Retail,1114182,471351.428371547,21,407464,1516229,490,1
13,Hospitality,1870007,1471635.270562149,26,789908,1347041,570,1
6,Hospitality,1801930,884365.5479088489,8,535452,875748,804,1
1,Transport (Boda Boda),1732983,1338242.3666579216,36,504316,1757806,602,1
2,Transport (Boda Boda),1733153,1086306.2660804137,30,153415,702595,549,1
3,Transport (Boda Boda),1493881,809676.5930487625,15,161101,653311,424,0
11,Retail,1443757,680684.5870175271,29,84859,665221,706,1
12,Tech Startup,320877,153393.59312270096,13,843354,1548043,654,1
13,Hospitality,398044,317967.5656441635,41,793516,1438711,667,1
8,Hospitality,1443260,766125.1146128601,4,777585,717329,736,1
1,Retail,774207,451192.46905863466,1,46526,622005,334,0
3,Transport (Boda Boda),1283814,992963.3869392342,49,482112,783709,648,1
10,Tech Startup,1867938,642355.4517025312,1,17839,887769,568,1
4,Services,1489640,593198.4145155584,10,260775,1270502,654,1
2,Tech Startup,1284462,739739.7922713372,17,976765,1656886,607,1
2,Agriculture,396526,230946.4911898886,23,333963,1467878,320,0
14,Manufacturing,771679,301910.2763531611,30,319649,1504209,524,1
6,Tech Startup,778339,598471.4594510735,45,61330,843983,406,0
13,Hospitality,1450343,1126225.122455414,1,854214,377535,809,1
11,Hospitality,1980014,1127815.316369376,34,499961,1754824,782,1
4,Transport (Boda Boda),435915,131182.6785827622,31,660773,1137881,797,1
11,Agriculture,1433353,810001.6887097554,6,358451,928606,623,1
9,Transport (Boda Boda),238223,107095.0711104977,40,139270,215426,544,0
13,Transport (Boda Boda),1686414,839555.8412554123,31,651201,518571,405,1
13,Services,1016497,575398.2207692517,11,665228,592834,808,1
8,Transport (Boda Boda),1066584,436962.434154788,5,292002,1143906,376,0
5,Retail,1422923,559802.4535750919,22,5704,1231424,453,0
13,Manufacturing,1182108,553248.0174809754,22,444162,1343531,337,1
14,Retail,1774542,914830.7412831329,11,238408,664181,747,1
12,Hospitality,1099420,636938.7765467367,25,432911,1706051,826,1
2,Tech Startup,1181680,558464.3496995461,37,826064,1790726,680,1
1,Services,1853715,1071001.1426233011,1,569158,833577,574,1
4,Transport (Boda Boda),160661,115702.93018441871,14,478988,219299,838,0
9,Transport (Boda Boda),813480,321228.42964030843,12,410761,144449,461,0
11,Transport (Boda Boda),1591624,1006763.8076800291,2,287502,164064,455,1
5,Hospitality,1778217,1230451.9320461114,10,86728,1276907,707,1
3,Tech Startup,1174272,594101.4676131397,3,86569,287963,433,0
5,Transport (Boda Boda),959873,357880.2622776114,30,23560,1888042,469,0
2,Manufacturing,1596103,994856.7752704533,17,134556,1414707,756,1
13,Agriculture,1022450,311832.40993403445,17,845377,792759,560,1
11,Services,1023750,479155.1247255581,48,147215,886176,545,1
11,Hospitality,1410982,937480.5312874608,8,509142,1170095,666,1
2,Agriculture,211269,158083.06823015277,15,446171,149830,778,0
4,Hospitality,981800,661129.6112636777,19,231730,1202199,525,0
9,Retail,973283,574813.8069651698,3,966754,1956002,565,1
12,Manufacturing,442701,323674.57842813776,18,687831,622959,756,1
8,Retail,664158,435750.07286776777,23,759242,1957273,568,1
14,Tech Startup,69948,27085.494205962026,13,84600,185513,377,0
13,Agriculture,1503789,992241.391494911,13,942871,1733534,717,1
2,Agriculture,500306,178671.39332786255,26,727245,561801,788,1
13,Hospitality,1938919,1523232.9825059848,16,742441,357732,821,1
9,Services,316247,202081.0483214439,49,675516,1111999,474,0
6,Retail,1856995,1059443.7708190978,2,683228,1175546,617,1
4,Hospitality,1541876,698284.407499439,21,148079,413604,815,1
1,Transport (Boda Boda),416605,145583.5434747841,2,599176,650310,740,0
13,Retail,727217,424109.5803425923,42,693032,1865498,388,1
10,Services,510492,241851.80970587634,42,165154,692469,366,0
11,Retail,424520,265660.1432530883,40,962389,1485079,600,1
7,Retail,148658,82497.20526149997,17,286400,763708,776,0
10,Agriculture,1804908,1314310.6304303412,29,453416,788985,817,1
5,Transport (Boda Boda),674433,483182.6207868052,38,713895,1405560,307,0
12,Tech Startup,79321,56477.71375268216,13,658450,1596593,348,0
4,Services,1042801,660598.5461911994,2,399308,705930,607,1
1,Tech Startup,1399998,512066.92519477307,20,238340,1384918,395,0
2,Retail,393722,212351.36163882667,45,901659,533121,301,0
4,Tech Startup,1761379,1317374.0079732519,24,863996,1052863,805,1
8,Retail,1350351,726815.0881052861,29,413113,371059,813,1
9,Agriculture,309041,225151.386279384,15,319464,1826528,578,0
2,Services,576229,355663.8491341157,37,3376,1391503,589,0
2,Services,560735,373787.2981526537,38,791290,756475,316,0
11,Agriculture,1674924,1011115.0916200381,48,412073,1988906,544,1
2,Agriculture,1520961,734614.2014680651,7,787301,1423344,439,1
13,Manufacturing,1596523,619940.8111547581,10,641424,523137,594,1
9,Tech Startup,1808809,914060.1469899914,31,615438,1549163,687,1
4,Retail,953750,505150.61698750465,44,632312,988081,636,1
7,Manufacturing,293445,115049.51731152914,33,263035,362601,463,0
5,Transport (Boda Boda),286336,106060.55267213054,6,641316,961608,544,0
11,Manufacturing,1111706,723839.2074698724,41,188338,1006916,365,0
11,Hospitality,233827,153703.4743489392,10,255628,1045563,517,0
14,Agriculture,761001,269358.479356201,25,995916,330199,768,1
6,Tech Startup,619149,482913.9679655772,27,823207,1018561,713,1
14,Hospitality,276072,137198.53264041335,18,804137,225748,582,1
9,Services,230117,69962.27463288693,8,533239,1760950,640,0
2,Hospitality,267117,140985.79344281624,26,697268,572283,331,0
7,Tech Startup,1994299,851260.839500362,43,409759,200348,506,1
2,Transport (Boda Boda),1409670,919866.0111814229,11,604831,1719351,723,1
8,Tech Startup,1933586,606655.7332457723,35,977134,1888413,448,1
8,Hospitality,310832,125635.99474930471,12,767631,1061971,473,0
11,Transport (Boda Boda),1044204,835190.7200138222,25,437350,1253913,364,1
13,Services,1573524,544390.47434095,36,9297,1162581,366,1
14,Transport (Boda Boda),1463399,464140.5324591401,19,56305,1781909,366,1
1,Agriculture,1294539,527701.200330819,46,278930,90693,491,0
3,Agriculture,983912,716334.8352656823,37,805809,1763214,596,1
5,Tech Startup,1458088,462083.6067762907,49,288389,989601,832,1
3,Tech Startup,1741537,735933.4339187084,41,663399,559946,623,1
2,Tech Startup,432269,330682.4961103046,34,897277,1971306,359,0
6,Transport (Boda Boda),610246,363907.58461875113,18,618531,1877346,390,0
13,Tech Startup,337332,136048.03320013746,25,468702,754410,397,0
8,Transport (Boda Boda),483378,378546.29224915005,28,249407,317587,522,0
3,Transport (Boda Boda),1500137,546937.887454932,10,173804,784664,722,1
4,Agriculture,804370,575580.9356238855,19,297535,1657035,830,1
12,Transport (Boda Boda),1862493,1411073.0136220497,36,226392,571819,810,1
10,Services,1106324,586718.8783516623,5,247888,1512673,406,0
5,Hospitality,1184501,510933.10383975593,6,173873,333343,670,1
1,Hospitality,447704,183376.05414296576,43,23731,188148,347,0
7,Transport (Boda Boda),672160,490461.78433492826,3,754561,1546119,391,0
2,Tech Startup,1454336,593691.2840782984,41,710938,1013894,459,1
12,Manufacturing,867724,528934.8529235957,28,510839,1972761,767,1
9,Agriculture,1999220,1337389.5477318047,26,72043,1589914,765,1
7,Services,1378007,587749.0654576288,38,477258,1782331,571,1
3,Tech Startup,1947670,1493399.6490744,11,207547,1959370,550,1
8,Tech Startup,254625,199710.39712999403,48,289459,1874151,794,0
14,Manufacturing,720897,495229.22583797475,14,906193,256337,620,1
4,Hospitality,1423169,1071344.5871530438,48,157642,1229098,322,0
6,Transport (Boda Boda),730827,519468.75266881444,12,961309,618286,492,1
9,Agriculture,1446323,731043.8916437323,11,227810,1295315,392,1
11,Agriculture,1285161,989075.4150329621,38,223872,730935,691,1
9,Transport (Boda Boda),957573,522649.732729395,33,23694,1382460,586,0
5,Retail,608162,257510.66197199756,35,699560,72970,483,0
13,Manufacturing,435474,201639.81296520084,21,261387,111915,552,0
12,Hospitality,1668928,592352.4123092521,49,692244,939147,737,1
7,Tech Startup,205576,76155.59199826048,42,586687,1528243,513,0
10,Agriculture,1392998,967754.0800558162,26,778839,1767015,339,1
12,Services,1120718,570356.9598407829,9,92930,147812,731,1
8,Tech Startup,1348323,976134.725127857,16,974025,249530,432,1
11,Services,196796,69313.75985714425,6,334639,413534,511,0
2,Services,920155,558007.1922681294,2,665323,1018015,318,0
2,Manufacturing,1585232,1015972.6613729853,28,516655,1946905,475,1
9,Manufacturing,1524215,1198070.3064228077,29,919483,437740,578,1
11,Hospitality,1289214,884919.385730128,49,301749,127932,623,1
14,Retail,572169,306464.2120654874,44,821729,161513,706,1
9,Services,103452,69552.88983175214,14,144582,402646,797,0
12,Agriculture,1173109,679532.8629591712,28,189932,1303261,820,1
3,Retail,1296569,701328.0035183253,17,654719,1796578,594,1
2,Agriculture,1634468,723226.1556815122,24,873372,1563071,410,1
8,Agriculture,1768121,1293496.249022141,1,46235,1231296,617,1
14,Retail,1791853,1103309.8028437598,31,386757,476365,560,1
5,Tech Startup,1008494,683695.073825839,43,768475,1982512,753,1
7,Hospitality,672583,238774.10883746817,15,387926,999461,457,0
11,Retail,856910,593552.2897268677,45,928264,1634448,358,1
6,Manufacturing,532703,308139.5568399961,18,420698,896801,651,0
10,Transport (Boda Boda),1223888,824967.9734163756,48,51500,900357,399,0
5,Hospitality,244045,124056.37712137477,37,182159,260861,601,0
14,Agriculture,244376,114884.24181113802,46,983218,928269,462,1
1,Tech Startup,1634829,601574.5512193674,4,184522,1053566,762,1
14,Services,1449911,1066533.0235919326,34,368406,1352844,778,1
5,Tech Startup,1606444,1007083.4861200008,32,807174,67833,465,1
4,Manufacturing,1142731,730448.8918087804,24,451355,164527,406,0
2,Retail,585345,256645.00979070456,38,726272,1491834,541,0
10,Retail,228990,178021.31531191772,1,439090,1568991,805,1
7,Agriculture,1838382,564068.7603223248,23,855860,798008,525,1
1,Manufacturing,1046392,727552.2393413814,6,130078,743956,595,0
14,Tech Startup,1930731,763331.1563055525,13,605168,1106771,477,1
10,Tech Startup,1695522,1189401.9160590754,27,38250,832129,316,1
8,Agriculture,1779775,1154379.5609078035,17,508193,1615474,782,1
6,Retail,44809,19170.23184564845,18,94769,517375,844,0
1,Agriculture,618998,428610.83912040415,27,660352,1151652,540,0
10,Agriculture,1597182,681065.3837316493,20,158264,1992849,674,1
12,Tech Startup,1050412,821885.9378328207,14,552561,1801489,836,1
6,Tech Startup,65310,35056.12746775175,9,29433,519790,633,0
13,Manufacturing,1782671,794767.1160338379,42,384891,478487,366,1
2,Agriculture,43439,22244.147752260487,41,737679,1536709,485,0
12,Services,889891,484251.159649069,45,678929,956030,713,1
4,Services,468520,290120.80767645134,16,772443,1910244,749,1
12,Transport (Boda Boda),100570,33898.0826839979,28,977846,390323,553,1
1,Manufacturing,1519862,978488.241481162,17,588845,647040,748,1
10,Hospitality,1641398,1282732.792922591,25,909727,794402,420,1
3,Agriculture,901979,712389.2780377868,15,32400,959041,843,0
7,Transport (Boda Boda),68850,45691.08587205541,5,45113,108791,768,0
3,Tech Startup,1651416,1256651.106121279,37,702166,313498,629,1
9,Transport (Boda Boda),274164,164613.88142255123,41,319328,708323,467,0
3,Tech Startup,1033281,580851.6725937232,27,367378,523514,520,0
8,Hospitality,1661481,1233486.0538784135,40,194444,1867820,805,1
10,Hospitality,421210,256525.90643847815,13,923733,1455031,442,1
13,Hospitality,501920,314819.2547035815,43,927028,1744771,300,1
11,Tech Startup,1176921,508410.29788279516,40,451797,1575730,817,1
12,Transport (Boda Boda),1548839,660971.8360742154,48,89067,103520,721,1
9,Transport (Boda Boda),173033,53449.720383308006,14,132316,117952,646,0
9,Services,1585647,1185591.2148173123,16,24992,1736018,514,1
11,Services,799375,348936.5209034263,18,312878,1801016,727,1
13,Hospitality,669914,375481.6194049863,24,61852,1126956,679,1
10,Transport (Boda Boda),192263,107886.36237043583,25,513279,754914,723,1
2,Manufacturing,1519090,994925.0400125936,27,156597,1573884,526,0
9,Retail,482757,339057.52811054786,21,276532,294335,438,0
2,Transport (Boda Boda),1592464,1071666.2610475721,10,102885,1660719,736,1
5,Transport (Boda Boda),1471627,1053368.163085093,6,484365,802249,571,1
9,Transport (Boda Boda),1619398,1049727.9602155015,41,347238,1972913,339,1
11,Manufacturing,307551,209654.63491384723,16,985080,1357729,528,1
11,Manufacturing,304513,105588.71975151273,13,40733,1972244,573,0
14,Services,1915052,649307.6578311396,8,871985,789270,671,1
1,Agriculture,543343,434048.5282680199,27,377403,1533296,736,0
13,Hospitality,347367,227051.35512957379,41,365330,327972,596,1
5,Retail,646264,307207.57339697104,23,556490,1127280,575,0
9,Transport (Boda Boda),567929,180312.3102220778,12,305056,556313,698,1
3,Retail,148773,101331.71247650035,5,556497,762923,718,0
11,Manufacturing,947445,646797.9599396031,4,177297,742456,670,1
10,Manufacturing,1459977,875757.2129938697,33,685628,1839290,810,1
10,Retail,1164818,840252.6020214984,48,688839,178863,842,1
2,Manufacturing,179574,87909.25960238729,19,229766,714622,691,0
14,Hospitality,278432,97842.19673061864,3,581556,1128181,698,1
4,Agriculture,1268756,927471.8747231278,4,704388,1978945,644,1
10,Hospitality,1660711,1121302.8727488632,3,507866,1412481,706,1
8,Tech Startup,1635737,551566.9879224253,23,938974,56220,782,1
2,Manufacturing,147636,113061.76762857327,42,814720,648780,596,0
10,Agriculture,77326,31268.412569941836,14,349706,1172886,837,1
14,Tech Startup,1643201,1166211.03772039,5,10372,549900,578,1
14,Services,115856,61605.138014730124,28,222368,871993,752,1
9,Agriculture,1606002,1195008.3502117516,48,676608,1332405,500,1
12,Agriculture,294244,148447.236244114,42,839457,519092,396,1
9,Retail,635929,390095.8982550691,9,815042,1989342,815,1
13,Agriculture,289861,114741.37121909126,23,184740,1150221,435,0
9,Tech Startup,585156,272198.5062584178,33,294944,1633750,577,0
5,Manufacturing,590093,322173.1880975516,25,28688,978567,677,0
2,Agriculture,1009243,562313.0992772114,7,355239,466428,486,0
2,Retail,1216631,475597.48013193416,1,843445,101039,480,1
12,Services,1015262,480928.27014268626,21,406321,1329696,799,1
9,Hospitality,590722,290358.4152548484,18,713757,766775,323,0
8,Services,1900786,774341.6304085337,42,889515,1532747,700,1
14,Hospitality,900480,288742.5778187203,24,820688,963457,402,1
8,Transport (Boda Boda),1186827,643287.4574142144,11,867595,1288412,619,1
8,Services,1694688,876954.8855175065,2,687693,1343196,539,1
2,Manufacturing,1617123,611528.9870103998,10,110210,1602323,689,1
7,Hospitality,1179940,524707.9455056516,10,381610,1790434,569,1
5,Manufacturing,1502107,815677.9543483901,21,609699,351335,481,1
6,Manufacturing,1189424,383168.61244281754,45,900597,624281,488,1
11,Services,543324,210649.78231369227,33,615722,1809646,848,1
4,Retail,1784374,1409116.3383990454,39,528089,1532840,508,1
